BV,Mid,Time,Content
BV117411w7RE,172668,115.757,哈哈哈哈哈哈
BV117411w7RE,1822829,44.128,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
BV117411w7RE,625665556,74.479,啊啊啊啊啊你你你你你不不不不不要要要要要过过过过过来来来来来啊啊啊啊啊
BV117411w7RE,4020,54.463,我来了
BV117411w7RE,752162,0.0,卑微的三级 
BV117411w7RE,1423513,25.224,我才1级
BV117411w7RE,1561684,26.979,我竟然五级号
BV117411w7RE,1675348,95.605,大 宝 贝
BV117411w7RE,726466,14.816,二级号骂骂咧咧的退出了直播间
BV117411w7RE,1811364,115.569,太真实了
BV117411w7RE,872144,108.935,哈哈哈哈
BV117411w7RE,396300,27.339,v6是我了
BV117411w7RE,670419,10.764,三级害怕
BV117411w7RE,81174791,44.006,四级号路过
BV117411w7RE,234949,113.899,笑死我了
BV117411w7RE,208965,39.059,不行我还是满脑子肝帝
BV117411w7RE,937012,27.399,六级围观
BV117411w7RE,737906,77.081,哈哈哈
BV117411w7RE,1287356,98.346,卑微三级路过
BV117411w7RE,366127,57.699,不愧是我
BV117411w7RE,746066,56.88,哈哈哈哈哈白嫖NB！
BV117411w7RE,938912,13.7,卑微三级
BV117411w7RE,166593,23.419,就差一点就五级了呜呜
BV117411w7RE,432186,95.351,哈哈哈哈哈哈哈
BV117411w7RE,1600321,32.306,五级路过
BV117411w7RE,3493266903272272,6.659,神弹幕合影
BV117411w7RE,321211,49.34,？
BV117411w7RE,1367956,73.281,这就白嫖
BV117411w7RE,1523939,69.515,漂亮
BV117411w7RE,1284218,46.906,哈哈哈哈
BV117411w7RE,1459372,87.988,嗯，下次一定
BV117411w7RE,937832,54.54,我是2级hhh
BV117411w7RE,951130,85.92,就是我拉
BV117411w7RE,881209,110.794,原来我也lv4了
BV117411w7RE,1937232,73.848,卑微
BV117411w7RE,566420,103.357,哈哈哈哈哈哈哈哈哈哈
BV117411w7RE,1911710,35.064,2级瑟瑟发抖
BV117411w7RE,747453,26.964,6机势力登场
BV117411w7RE,1420667,35.173,三级老卑微了
BV117411w7RE,579631,115.249,陈睿不服
BV117411w7RE,1548070,79.764,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
BV117411w7RE,7312984,72.939,下次丕定
BV117411w7RE,1685734,117.659,hiahiahiahia
BV117411w7RE,17993,64.099,哈哈哈哈哈哈
BV117411w7RE,1740694,57.958,啊哈哈哈哈
BV117411w7RE,815292,27.379,妙啊
BV117411w7RE,1871600,109.971,好家伙
BV117411w7RE,26838,52.546,4级路过
BV117411w7RE,441983,82.538,哈哈哈哈哈哈哈哈
BV117411w7RE,563162,83.154,白嫖?我连播放量都不给你
BV117411w7RE,664974,18.771,五级路过
BV117411w7RE,1598246,14.911,淦
BV117411w7RE,236119,63.877,哈哈哈哈哈哈哈哈
BV117411w7RE,84060,50.639,四级的我退出群聊
BV117411w7RE,728914,15.87,哈哈哈哈
BV117411w7RE,1997515,114.746,无敌了
BV117411w7RE,444961,110.262,哈哈哈哈
BV117411w7RE,793994,63.763,白嫖党
BV117411w7RE,1279729,47.0,哈哈哈
BV117411w7RE,1287413,108.358,笑容逐渐消失
BV117411w7RE,767716,78.346,哈哈哈哈哈哈哈哈哈哈哈
BV117411w7RE,1546673,61.356, 白嫖无敌
BV117411w7RE,1865280,121.299,笑岔气了
BV117411w7RE,531633,115.459,哈哈哈哈哈，笑死了
BV117411w7RE,9420,31.931,。
BV117411w7RE,1610002,117.793,哈哈哈哈哈
BV117411w7RE,286398266,62.598,爷来了
BV117411w7RE,1351669,37.323,卑微四级
BV117411w7RE,804909,49.051,五级的我表示真不至于 级别什么的根本不在乎
BV117411w7RE,309658,76.775,下次
BV117411w7RE,701632,58.29,哈哈哈
BV117411w7RE,158922,30.803,我竟然是4
BV117411w7RE,940404,104.302,草
BV117411w7RE,838653,39.444,六级在此
BV117411w7RE,396275,50.279,三级表示：不慌
BV117411w7RE,186906,11.908,高调路过
BV117411w7RE,1894052,76.018,下次一定
BV117411w7RE,644543,14.498,三级路过一下
BV117411w7RE,143491,24.339,五级的我
BV117411w7RE,1690166,39.818,我才三级
BV117411w7RE,1606087,108.944,祖安大舞台，有胆你就来
BV117411w7RE,1390391,54.373,说自己一级号的，你中间弹幕怎么发的（滑稽）
BV117411w7RE,1423990,10.768,3级号瑟瑟发抖
BV117411w7RE,245157179,84.513,下次一定
BV117411w7RE,1292683,15.501,我来了
BV117411w7RE,571988,54.125,红红火火恍恍惚惚
BV117411w7RE,186443421,122.748,密恐当场去世
BV117411w7RE,158138,69.027,不愧是我
BV117411w7RE,625044,59.599,帅气的我登场了
BV117411w7RE,931858,43.837,v3瑟瑟发抖
BV117411w7RE,1451034,117.385,下次也不一定，哈哈哈哈哈啊
BV117411w7RE,357669580,62.242,3级瑟瑟发抖
BV117411w7RE,1482863,68.407,在下四级，在下很怕
BV117411w7RE,1561045,14.823,L4的我瑟瑟发抖
BV117411w7RE,47699114,69.121,不愧是我
BV117411w7RE,430292,74.596,下次亿定
BV117411w7RE,954986,33.459,3级号
BV117411w7RE,1634697,37.254,0级瑟瑟发抖
BV117411w7RE,1475010,20.06,卑微四级
BV117411w7RE,806929,39.386,哈哈
BV117411w7RE,105717,70.976,下次一定
BV117411w7RE,96480,75.534,白嫖党们，冲锋！
BV117411w7RE,1472398,73.517,下次一定
BV117411w7RE,1591033,70.684,白嫖怪路过
BV117411w7RE,702223,51.575,白嫖怪路过
BV117411w7RE,1345473,51.647,三级路过
BV117411w7RE,329747,121.02,前面的键盘侠，我来！
BV117411w7RE,1446554,64.659,下次也不一定
BV117411w7RE,377264,29.761,我几级？
BV118411F7Ea,819200,48.821,传下去，他有999996集没有发
BV118411F7Ea,331419,209.233,《  霸  》
BV118411F7Ea,1908590,44.169,邻居：还来
BV118411F7Ea,1381924,241.813,救命这个关机音效好好笑
BV118411F7Ea,1491685,96.986,是放在任何时候都相当炸裂的程度
BV118411F7Ea,1691784,339.091,这孩子情感经历真丰富
BV118411F7Ea,1292233,111.321,《大禹贪污》
BV118411F7Ea,302759,218.814,似曾相识
BV118411F7Ea,1941401,37.732,乐出公司
BV118411F7Ea,61140,309.245,毫无剪辑痕迹
BV118411F7Ea,855279,292.436,《太惨小潮号》
BV118411F7Ea,555507,118.206,小傲：噫！好！我中了！
BV118411F7Ea,1492219,22.825,《NP斯》
BV118411F7Ea,1407272,453.951,金 色 吃 耳 机
BV118411F7Ea,2584,182.739,我誇我自己
BV118411F7Ea,40986,366.567,灵魂出窍～～
BV118411F7Ea,1753962,225.059,这你听的挺清啊
BV118411F7Ea,1776370,326.278,平时上课时的大部分人↓
BV118411F7Ea,1782435,12.093,歪嘴战皇（doge）
BV118411F7Ea,632218,171.689,想杀一个人的眼神是藏不住的
BV118411F7Ea,1612293,236.293,《肌肉记忆》
BV118411F7Ea,478752,528.234,《皇の记忆》
BV118411F7Ea,327521399,246.197,浴    诶
BV118411F7Ea,1807716,277.598,《小傲想着急》
BV118411F7Ea,643530,305.705,耶咦~~~~~~~~~~~~~~~~~
BV118411F7Ea,573392,357.872,我 住 在 我 自 己 里 面
BV118411F7Ea,633728,319.124,《小傲想睡觉》
BV118411F7Ea,1315995,494.191,《超级加辈》
BV118411F7Ea,928799,27.619,你被架空啦～
BV118411F7Ea,678083,190.535,《一点都不难》
BV118411F7Ea,249215,56.979,《我 就 是 狗》
BV118411F7Ea,1607143,348.171,海绵宝宝:我活不了一点儿
BV118411F7Ea,897459,258.423,小傲上厕所是拽的？ （雾）
BV118411F7Ea,188280,140.511,连锁反应
BV118411F7Ea,680973,285.152,马哥，咱俩还能真心换真心吗
BV118411F7Ea,93666996,134.354,你里面有歌吗（雾
BV118411F7Ea,1340008,0.0,好耶！是唇语挑战！
BV118411F7Ea,1718379,87.344,传下去，海皇用鼻子喝水
BV118411F7Ea,1641870,202.032,农夫yue蛇
BV118411F7Ea,203436,165.862,夸怂~
BV118411F7Ea,290822,152.848,你叉叉，叫你不关机你非关机
BV118411F7Ea,355757,254.693,知 识 盲 区
BV118411F7Ea,1574400,178.875,左下索隆！（炸我出来）
BV118411F7Ea,435965,144.317,甲方：就……就挺后悔的
BV118411F7Ea,1487132,82.985,我不是我！（串台）
BV118411F7Ea,1534673,128.681,后面那俩幽怨的眼神
BV118411F7Ea,767741,372.061,至少能证明海皇是真的听不见(bushi
BV118411F7Ea,1597547,213.915,《似曾相识的感觉让小潮院长回到了过去》
BV118411F7Ea,227449,10.494,《口红好看》（doge
BV118411F7Ea,773612,587.283,好多人啊（指甲方
BV118411F7Ea,395619513,210.137,《难以启齿》
BV118411F7Ea,1984581,574.443,阳光开朗大男孩~（幻听）
BV118411F7Ea,277218,43.422,《呃您好声音可以小一点吗》
BV118411F7Ea,1905434,473.491,V我五十五
BV118411F7Ea,634856,172.051,《臣妾要告发熹贵妃私通秽乱后宫罪不容诛》
BV118411F7Ea,1643409,215.657,《 浴 霸 又 止》
BV118411F7Ea,1606567,143.133,高斯：这就是AI永远取代不了我的地方
BV118411F7Ea,1629419,46.76,邻居：麻烦这位邻居小点声
BV118411F7Ea,1976897,488.395,《爸爸的孩子叫什么》《爷爷》
BV118411F7Ea,854701,183.192,《我是彩虹人》
BV118411F7Ea,1915496,337.962,《想 要 嫂 嫂》
BV118411F7Ea,1741485,324.643,《我上物理の样子》
BV118411F7Ea,1678985,591.777,甲方有点多嗷，你小子
BV118411F7Ea,1894982,241.541,海皇：yue爸
BV118411F7Ea,548653,189.209,《帅到模糊》
BV118411F7Ea,11131476,520.96,《哔哩哔哩up主和同学》
BV118411F7Ea,670646,14.05,？我还以为海皇开特效了
BV118411F7Ea,1369717,104.771,小狗喊的时候好娇（？
BV118411F7Ea,1546634,220.801,《条 件 反 应 》
BV118411F7Ea,474254,39.259,《乐 出 辞 职》
BV118411F7Ea,292605,7.499,空耳……羊头人继续阳(摇头人继续摇)
BV118411F7Ea,1705535,183.581,甚至押韵（doge
BV118411F7Ea,1757918,340.685,海皇：完了，说漏嘴了
BV118411F7Ea,485825,297.659,注：中间剪了打笑傲这一段
BV118411F7Ea,1321678,210.292,《哎》
BV118411F7Ea,1748730,545.17,高斯：世界遗忘我
BV118411F7Ea,9171,574.149,我甚至以为他要铁山靠（
BV118411F7Ea,1324934,70.675,真就傻乐呗高斯↓哈哈哈哈
BV118411F7Ea,477905,579.413,一时间不知道这一期的甲方是谁
BV118411F7Ea,285454,254.069,感觉全公司可能就高斯认识这个词
BV118411F7Ea,1504355,174.548,小潮の疑惑
BV118411F7Ea,746620,83.476,我就是我，是颜色不一样的烟火
BV118411F7Ea,925078,58.67,王震球：讨厌啦
BV118411F7Ea,7792521,56.274,《捷德奥特曼》
BV118411F7Ea,1419912,333.978,《给你俩窝窝》（有端）
BV118411F7Ea,172877,491.361,《爸爸的孩子叫爷爷》
BV118411F7Ea,1850258,464.994,某幻：哦拜托homie不要把我惊醒~~~
BV118411F7Ea,1322418225,303.086,这段好鬼畜啊哈哈哈哈
BV118411F7Ea,119108,338.768,海皇催婚
BV118411F7Ea,871771,248.979,丁仪：这我熟(doge)
BV118411F7Ea,694094,238.372,哈哈哈哈哈生理反应应答
BV118411F7Ea,1546569,397.905,《领域展开》
BV118411F7Ea,933950,208.231,海皇对小草院长使用沉默
BV118411F7Ea,606847,432.402,广  西  切  尔  西
BV118411F7Ea,1856340,479.2,《御坂美琴》
BV118411F7Ea,809150,435.674,《色盲派对》
BV118411F7Ea,236164,331.365,热知识：菠萝咒是首社会摇
BV118411F7Ea,39808,45.452,成聋历险记
BV118411F7Ea,1395405,410.405,从这里就可以看出素材的久远了，以小潮院长的眼光绝对不会拿过气梗玩的
BV118411F7Ea,344214,120.743,四分钟出息了
BV118411F7Ea,434903,64.212,猫猫乖巧蹲蹲
BV118411F7Ea,462467,519.305,你就说连没连起来吧
BV118411F7Ea,591834,46.994,邻居：你可以小声一点吗？
BV118411F7Ea,1677973,589.509,三个商单，一次满足
BV118411F7Ea,100178,314.299,《毫无剪辑痕迹》
BV118411F7Ea,12379,489.967,爸爸的孩子叫什么（爷爷）
BV118411F7Ea,627478,397.019,高斯在后边儿笑得好可爱哈哈哈
BV118411F7Ea,134769,134.431,沙溢：有歌
BV118411F7Ea,1653633,199.369,海皇亲亲！啊啊啊！亲亲！
BV118411F7Ea,1771715,339.739,哈哈哈哈这可不兴想
BV118411F7Ea,220541,289.074,《背背背背背起了行囊》
BV118411F7Ea,1757317,323.865,物理学不存在了(悲)
BV118411F7Ea,882827,126.31,《分析高斯和海皇在后方的作用》，烘托气氛，强调笑点等等（学语文学疯了——
BV118411F7Ea,217156,218.144,小狗最近看甄嬛传了吧
BV118411F7Ea,589188442,607.059,他甚至搞了个特效
BV118411F7Ea,947470,0.0,可恶啊！刚戒小潮第五天！
BV118411F7Ea,274102,49.257,前面的都给我发出来
BV118411F7Ea,1714135,23.058,高斯好帅好帅
BV118411F7Ea,1647968,3.518,啊啊啊啊啊刚放学就有小潮看！！！
BV118411F7Ea,1797392,404.276,专业对口
BV118411F7Ea,835466,180.584,好消息：来的早  坏消息：不知道说什么
BV118411F7Ea,464524,396.099,远方的高斯都笑拉了
BV118411F7Ea,773642,234.074,问题来了，海皇如何精准的知道小潮想让他拿下耳机对话。
BV118411F7Ea,729708,171.539,《笑傲发疯》
BV118411F7Ea,324396,276.715,此处应弹琴发癫（bushi
BV118411F7Ea,229771,586.771,懂了这个视频有三个甲方（
BV118411F7Ea,18305,170.027,たい～
BV118411F7Ea,1984242,199.417,海皇要亲亲
BV118411F7Ea,1928665,171.658,《小傲想cuacua》
BV118411F7Ea,1421740,454.739,《梅开三度》
BV118411F7Ea,689644,344.709,你小子！学的都是什么
BV118411F7Ea,638624,328.785,三体生的 
BV118411F7Ea,23942,20.309,听说来早了发啥都能火
BV118411F7Ea,270953,171.005,小傲想SA CUA
BV118411F7Ea,359636,0.0,《超级无敌宇宙回旋巨烂活》
BV118411F7Ea,14193369,329.779,无↑尽↓的↑拉↓格↑朗↓日↑
BV118411F7Ea,1869821,0.0,啊啊啊终于填坑了（bushi）
BV118411F7Ea,1316655,457.646,《广西去儿坤》
BV118411F7Ea,56285,617.109,热知识：小潮是第一个看完的
BV118411F7Ea,1818089,459.447,永远忘不了“**补天”
BV118411F7Ea,7262788,393.518,《皇的记忆》
BV118411F7Ea,660150,465.082,电子homo(无端)
BV118411F7Ea,1267304,484.321,《小潮认父》
BV118411F7Ea,179465300,213.439,《霸》
BV118411F7Ea,1607551169,33.854,哈哈哈哈哈哈哈np斯重出江湖
BV118411F7Ea,604024,632.924,我这是装甲车可以这么走的
BV118411F7Ea,1628006,48.594,卜卜卜卜( 海皇音)
BV118411F7Ea,1451169,214.139,是的(=^^=)
BV118411F7Ea,164032,595.82,天猫
BV118411F7Ea,1771379,611.084,天猫
BV118411F7Ea,857024,592.297,天猫
BV118411F7Ea,488605,597.48,天猫
BV118411F7Ea,276125,288.283,《超级行囊》
BV118411F7Ea,1391481,598.653,天猫
BV118411F7Ea,1524689,111.975,这个系列海皇真的太好笑了
BV118411F7Ea,1314646,49.721,管你没听懂，看就玩儿了～
BV118411F7Ea,931025,596.293,天猫天猫
BV118411F7Ea,1337577,595.952,泰酷辣
BV118411F7Ea,366397,597.507,天猫666
BV118411F7Ea,365785,595.665,天猫
BV118411F7Ea,1650842,599.681,天猫
BV118411F7Ea,1453157,594.779,天猫
BV118411F7Ea,591856754,598.369,天猫
BV118411F7Ea,860123,596.961,天猫
BV118411F7Ea,1929331,469.143,空屏我的hhhh
BV118411F7Ea,1525248,224.059,天道好轮回
BV118411F7Ea,1688891,468.436,承包空屏
BV118411F7Ea,2106733812,481.259,我还以为是我手机问题，突然空瓶了
BV118411F7Ea,1642750,477.354,弹幕呢？怎么n刷以后弹幕不见了6
BV118411F7Ea,1601170,594.363,天猫
BV118411F7Ea,1819527,579.31,天猫
BV118411F7Ea,922928,592.5,天猫o
BV118411F7Ea,1707485,595.058, 太酷啦！
BV118411F7Ea,633306,422.139,高斯真搁那傻乐了一期
BV118411F7Ea,683008,461.266,因为笑晕过去了都(我刚醒)
BV118411F7Ea,280151,605.462,特效不错
BV118411F7Ea,35135,593.756,天猫
BV118411F7Ea,1824341,591.463,天猫
BV118411F7Ea,891135,469.3,笑的不会打字哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
BV118411F7Ea,750810,210.281,欲言又止
BV118411F7Ea,1478437,144.148,蚌埠住了
BV118411F7Ea,42448991,459.348,为啥空屏了
BV118411F7Ea,35570604,333.139,说胜者为王，败者为寇
BV118411F7Ea,1722438,606.642,吓我一跳
BV118411F7Ea,1863097,602.807,吓我一跳
BV118411F7Ea,414332,601.875,333
BV118411F7Ea,757995,608.552,1
BV118411F7Ea,194770,427.419,割袍断义！
BV118411F7Ea,596842980,37.402,腾
BV118411F7Ea,1467665,463.559,6
BV118411F7Ea,1770074,602.379,有特效诶！
BV118411F7Ea,350715,1.419,每周必看
BV118411F7Ea,1858378,24.898,[Ohh]
BV118411F7Ea,1113204,16.658,[ohh]
BV118411F7Ea,1026714,594.58,确实挺不错的
BV118411F7Ea,1357430,315.758,这不知道？
BV118411F7Ea,673442,605.514,牛啊牛啊
BV118411F7Ea,1904930,468.449,此刻 寂灭之时
BV118411F7Ea,903777,490.811,《爸爸的孩子叫爷爷》
BV118411F7Ea,1794379,461.935,哈哈哈哈哈哈哈哈哈
BV118411F7Ea,1992642,593.056,牛逼啊
BV118411F7Ea,291936,607.883,牛逼啊
BV118411F7Ea,488794041,572.262,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
BV118411F7Ea,1778164,231.485,？
BV118411F7Ea,207359,594.855,卧槽
BV118411F7Ea,1973615,600.68,好好好
BV118411F7Ea,739352,460.998,霸占空屏
BV118411F7Ea,112637,602.302,wo wo wo wo wo w
BV118411F7Ea,1935539577,595.817,wo w
BV118411F7Ea,469265,610.774,66
BV118411F7Ea,1395043421,595.947,好玩
BV118411F7Ea,429612,593.712,我去，真的有特效，太酷啦！
BV118411F7Ea,1794695,591.304,我靠，还有特效
BV118411F7Ea,5374954,602.751,z
BV118411F7Ea,1487553,144.233,哈哈哈哈哈哈
BV118411F7Ea,775769,112.292,愚公拆山
BV118411F7Ea,202265,596.674,ohhhhh
BV118411F7Ea,328787,554.785,电子蟹不肉
BV118411F7Ea,1401368,552.979,快跑
BV118411F7Ea,1800728,223.513,哈哈哈哈哈哈哈
BV118411F7Ea,118035,599.7,这么厉害
BV118411F7Ea,942019,186.341,好好好好好好
BV118411F7Ea,321449,598.12,我去都整上特效了
BV118411F7Ea,57965,636.265,6
BV118411F7Ea,280724,602.267,好好好
BV118411F7Ea,435371,598.942,好好好
BV118411F7Ea,4140446,607.957,好好好
BV118411F7Ea,553520460,603.959,一
BV118411F7Ea,22725,599.335,一
BV118411F7Ea,409008,596.615,一
BV118411F7Ea,1386932,607.418,yi
BV118411F7Ea,1945419,0.615,提醒这一期是（父亲节）
BV118411F7Ea,603358,616.527,6
BV118411F7Ea,1796811,492.288,9.24 九点四十
BV118411F7Ea,847527,469.688,咋没人了
BV118411F7Ea,1651993,593.062,他甚至有特效
BV118411F7Ea,835110,597.587,特效
BV118411F7Ea,1630079,597.197,牛壁啊
BV118411F7Ea,1710908,460.045,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
BV118411F7Ea,1970677,595.827,帅
BV118411F7Ea,1737985,595.827,哇哦
BV118411F7Ea,892569,598.228,哈哈哈
BV118411F7Ea,1668679,604.244,哈哈哈
BV118411F7Ea,710817,482.108,6
BV118411F7Ea,6667,478.567,我看不懂，但我大为震撼
BV118411F7Ea,1930808,605.765,6
BV118411F7Ea,1335424,590.618,666666666666666666666666666
BV118411F7Ea,901462,584.878,66666666666666
BV118411F7Ea,751026,451.051,哈哈哈哈哈哈哈哈哈
BV118411F7Ea,951672,293.184,哈哈哈哈哈哈哈哈哈哈
BV118411F7Ea,15776,145.813,哈哈哈哈哈哈哈
BV118411F7Ea,733419,604.597,不是真行啊哈哈哈哈哈
BV118411F7Ea,7051,598.602,真的有特效
BV118411F7Ea,1975891,88.763,《秀才》
BV118411F7Ea,347481,597.182,哇哦
BV118411F7Ea,1911330,608.076,特效诶
BV118411F7Ea,1444328,482.599,以前看这个 弹幕记得有很多啊怎么突然没了
BV118411F7Ea,1777080,594.017,我一定能考上！
BV118411F7Ea,1856352,600.226,lll
BV118411F7Ea,658371,220.307,唉
BV118411F7Ea,247514,641.159,飞车漂移
BV118411F7Ea,330622,468.927,.
BV118411F7Ea,429190,605.497,啥东西啊
BV118411F7Ea,1882160,346.759,pp
BV118411F7Ea,1991573,184.949,自我介绍
BV118411F7Ea,356779,451.047,承包空屏
BV118411F7Ea,641361,592.147, 高血厌机器人
BV118411F7Ea,1735870,591.046,哈哈哈哈
BV118411F7Ea,1358978,432.587,桂爹突然被提到(喜
BV118411F7Ea,668082,608.347,牜
BV118411F7Ea,213884,349.459,冷知识，凤梨和菠萝是一个东西
BV118411F7Ea,1864322,221.047,唉！
BV118411F7Ea,1612293,477.949,为什么空屏了
BV118411F7Ea,562748,443.177,我最可爱
BV118411F7Ea,107135425,437.735,啦啦啦
BV118411F7Ea,22021,222.354,哎
BV118411F7Ea,313758,594.768,特效
BV118411F7Ea,1546569,37.878,《乐高》
BV118411F7Ea,614555,37.878,《乐高》
BV118411F7Ea,350277,339.021,哈哈哈哈
BV118411F7Ea,742822,601.041,好玩
BV118411F7Ea,1465558,597.788,好玩
BV118411F7Ea,288224,594.537,哇
BV118411F7Ea,198595,602.055,有特效唉
BV118411F7Ea,1723361,635.388,难道他真的是天才
BV118411F7Ea,40546,208.722,狗来狗都懂，诶
BV118411F7Ea,1710101,599.07,还真有特效
BV118411F7Ea,820995,614.596,tm
BV118411F7Ea,1802509,611.249,哈哈哈
BV118411F7Ea,488940,607.158,哇
BV118411F7Ea,196250,243.133,《yue哎》
BV118411F7Ea,1758602,228.857,《经典放送》
BV118411F7Ea,1518301,162.375,三体！
BV118411F7Ea,1912176,57.597,我不是我~我就是我~你不是你~你就是你~
BV118411F7Ea,166204,601.49,牛的
BV118411F7Ea,1982072,456.935,哈哈哈哈哈
BV118411F7Ea,1544153,592.693,666
BV118411F7Ea,1629332,499.641,《    等    量    代     换     》
BV118411F7Ea,883569,1.681,《nm补天》
BV118411F7Ea,728459,607.742,牛
BV118411F7Ea,1277583,607.998,啊？
BV118411F7Ea,947661,18.923,成语挑战，口红好看。
BV118411F7Ea,1375732,478.849,承包空屏
BV118411F7Ea,1850258,609.917,哇去
BV118411F7Ea,2403047,182.979,6
BV118411F7Ea,682859,350.601,冷知识，凤梨和菠萝一个品种
BV118411F7Ea,1658638,320.875,小傲想睡觉
BV118411F7Ea,55547,310.668,小傲想睡觉
BV118411F7Ea,877743,303.205,吔？
BV118411F7Ea,564368,461.298,哈哈
BV118411F7Ea,1784874,287.934,超级行囊
BV118411F7Ea,1341801315,595.003,好玩
BV118411F7Ea,355493,604.34,6
BV118411F7Ea,218714,609.207,、、、、、
BV118411F7Ea,727427,223.673,哎
BV118411F7Ea,1904676,602.366,牛逼
BV118411F7Ea,81346,29.787,我被架空辣！
BV118411F7Ea,95323,42.512,23333
BV118411F7Ea,878708,479.339,空屏是我的辣！
BV118411F7Ea,1450545,598.239,这个特效哈哈哈
BV118411F7Ea,603337,598.777,Wow!！！！！！
BV118411F7Ea,418170,594.891,哎哟我
BV118411F7Ea,8797300,594.859,好特效！！
BV118411F7Ea,1361165,372.667,《思 想 家》
BV118411F7Ea,944834,373.577,《 思 想 家 》
BV118411F7Ea,1908931,423.978,灰色的中分
BV118411F7Ea,68234,172.634,小潮: …他说的…
BV118411F7Ea,304852,478.904,无人区？
BV118411F7Ea,1597972,438.462,霸占空瓶
BV118411F7Ea,844629,423.71,割袍断义
BV118411F7Ea,1771640,214.034,《我知道题是什么》
BV118411F7Ea,1903034,453.047,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
BV118411F7Ea,1287622,449.698,哈哈哈哈哈哈哈哈哈哈哈
BV118411F7Ea,477531206,474.264,我是雷神，v我五十五
BV118411F7Ea,168711,400.326,高高都要笑岔气了
BV118411F7Ea,345763,182.678,《独立宣言》
BV118411F7Ea,191518,607.078,飞
BV118411F7Ea,1787301,603.352,啊？
BV118411F7Ea,10773628,598.095,好厉害的特效
BV118411F7Ea,1802948,160.006,笑死人了这地方
BV118411F7Ea,198252,373.206,海皇唇语：啊？一个正方形的？
BV118411F7Ea,228270,593.507,他甚至为此做了个特效
BV118411F7Ea,880890,597.1,KSJWKKWIAJOAJIXJSOSKSSOS
BV118411F7Ea,830499,598.16,好66
BV118411F7Ea,558580,182.543,《说人话》
BV118411F7Ea,1854293,466.577,。。。
BV118411F7Ea,374871,598.448,哇去
BV118411F7Ea,321172,602.069,他甚至搞了个特效
BV118411F7Ea,1337815,593.632,特效好帅！！！
BV118411F7Ea,628739,215.539,我先来，哎~
BV118411F7Ea,102635,605.299,特效不错
BV118411F7Ea,867739,597.585,太牛了
BV118411F7Ea,544183,595.751,看起来好好玩
BV118411F7Ea,930771,475.134,注意：你已进入监控范围
BV118411F7Ea,1455629,385.898,[前方高能]
BV118411F7Ea,1685734,471.267,哈哈哈哈
BV118411F7Ea,400837,595.122,哇好牛呀（喜悦）
BV118411F7Ea,422733,112.458,d
BV118411F7Ea,484871,438.856,为啥空屏了啊
BV118411F7Ea,1876765,635.459,bang！！！～
BV118411F7Ea,274003,607.767,o
BV118411F7Ea,1729217,601.296,牛！
BV118411F7Ea,15201,597.298,牛！
BV118411F7Ea,592991,596.625,！
BV118411F7Ea,1977390,262.305,我要笑死了嘎嘎嘎嘎嘎
BV118411F7Ea,1845033,598.583,哇
BV118411F7Ea,1689881,595.178,下次一定
BV118411F7Ea,1581976,452.619,骄傲哈哈哈哈哈哈哈哈小傲哈哈哈哈哈哈哈哈
BV118411F7Ea,633563,439.762,承包空屏
BV118411F7Ea,1759211,5.239,，
BV118411F7Ea,830477,601.915,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
BV118411F7Ea,1281369,601.259,啊？
BV118411F7Ea,410991,596.739,我去
BV118411F7Ea,743155,500.179,哈哈哈哈哈哈哈
BV118411F7Ea,807846,604.819,有！
BV118411F7Ea,48026,432.0,耶
BV118411F7Ea,1451148,461.137,哈哈哈哈哈哈
BV118411F7Ea,343258,480.236,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
BV118411F7Ea,105579660,119.584,小潮:这东西爱要不要
BV118411F7Ea,1500551,440.815,没人了？空瓶是我的咯
BV118411F7Ea,1605251,598.246,讨厌牛牛
BV118411F7Ea,343258,387.694,[前方高能]
BV118411F7Ea,1895968,596.335,6
BV118411F7Ea,352935,551.358,电子bro
BV118411F7Ea,103445,104.161,《文化有限公司》
BV118411F7Ea,587345,593.874,这是一个有味道的视频
BV118411F7Ea,1284181,593.553,居然还弄了个特效
BV118411F7Ea,120037,473.911,不知道
BV118411F7Ea,19526,428.952,男人可以受委屈，但是你不能踩我的切尔西
BV118411F7Ea,1625315,473.261,霸占空屏
BV118411F7Ea,1629027,221.179,爱
BV118411F7Ea,1650163,443.107,空评
BV118411F7Ea,1751068,381.142,[前方高能]
BV118411F7Ea,1462281,213.581,《霸王别姬》
BV118411F7Ea,1282033,594.392,特效woc
